"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME"
"chr19",25237061,25237694,634,"*","AcH4K12_TSA_vs_Veh_peak_2003",30,".",3.95657,6.78187,3.09882,"Promoter (<=1kb)",19,25236975,25434496,197522,1,"107351","ENSMUST00000049400.14",86,"ENSMUSG00000032702","Kank1","KN motif and ankyrin repeat domains 1"
"chr19",26605877,26606370,494,"*","AcH4K12_TSA_vs_Veh_peak_2004",32,".",3.34175,6.95544,3.21279,"Promoter (<=1kb)",19,26605119,26778275,173157,1,"67155","ENSMUST00000176030.7",758,"ENSMUSG00000024921","Smarca2","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 2"
"chr19",27218593,27218879,287,"*","AcH4K12_TSA_vs_Veh_peak_2005",35,".",3.7757,7.45721,3.59526,"Promoter (1-2kb)",19,27217458,27249763,32306,1,"22359","ENSMUST00000025866.13",1135,"ENSMUSG00000024924","Vldlr","very low density lipoprotein receptor"
"chr19",28679863,28680153,291,"*","AcH4K12_TSA_vs_Veh_peak_2006",32,".",3.7995,7.03963,3.28928,"Promoter (<=1kb)",19,28258851,28680077,421227,2,"226075","ENSMUST00000162022.7",0,"ENSMUSG00000052942","Glis3","GLIS family zinc finger 3"
"chr19",28834574,28834979,406,"*","AcH4K12_TSA_vs_Veh_peak_2007",20,".",3.30466,5.34445,2.00912,"Promoter (<=1kb)",19,28835049,28879301,44253,1,"20510","ENSMUST00000161340.1",-70,"ENSMUSG00000024935","Slc1a1","solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), member 1"
"chr19",29101546,29101806,261,"*","AcH4K12_TSA_vs_Veh_peak_2008",41,".",3.3334,8.16253,4.12747,"Promoter (<=1kb)",19,29101375,29143929,42555,1,"59028","ENSMUST00000235900.1",171,"ENSMUSG00000024785","Rcl1","RNA terminal phosphate cyclase-like 1"
"chr19",29360745,29361041,297,"*","AcH4K12_TSA_vs_Veh_peak_2009",17,".",3.39013,5.03132,1.77942,"Promoter (<=1kb)",19,29351034,29361407,10374,2,"67759","ENSMUST00000155367.7",366,"ENSMUSG00000016495","Plgrkt","plasminogen receptor, C-terminal lysine transmembrane protein"
"chr19",29805049,29806206,1158,"*","AcH4K12_TSA_vs_Veh_peak_2010",32,".",3.93824,7.03009,3.27476,"Promoter (<=1kb)",19,29714402,29805507,91106,2,"240613","ENSMUST00000175726.7",0,"ENSMUSG00000046138","Brd10","bromodomain containing 10"
"chr19",30175225,30175500,276,"*","AcH4K12_TSA_vs_Veh_peak_2011",25,".",3.71605,6.06521,2.54398,"Promoter (<=1kb)",19,30098447,30175429,76983,2,"104174","ENSMUST00000025778.8",0,"ENSMUSG00000024827","Gldc","glycine decarboxylase"
"chr19",32377875,32378168,294,"*","AcH4K12_TSA_vs_Veh_peak_2012",30,".",3.71242,6.73466,3.05729,"Intron (ENSMUST00000099514.9/208449, intron 1 of 9)",19,32289279,32388463,99185,2,"208449","ENSMUST00000141252.1",10295,"ENSMUSG00000040451","Sgms1","sphingomyelin synthase 1"
"chr19",32387725,32388354,630,"*","AcH4K12_TSA_vs_Veh_peak_2013",19,".",2.64332,5.24029,1.94265,"Promoter (<=1kb)",19,32289279,32388463,99185,2,"208449","ENSMUST00000141252.1",109,"ENSMUSG00000040451","Sgms1","sphingomyelin synthase 1"
"chr19",34474402,34474915,514,"*","AcH4K12_TSA_vs_Veh_peak_2014",25,".",3.18768,6.12819,2.58534,"Promoter (<=1kb)",19,34473778,34475164,1387,2,"12642","ENSMUST00000050562.5",249,"ENSMUSG00000050370","Ch25h","cholesterol 25-hydroxylase"
"chr19",36834570,36834831,262,"*","AcH4K12_TSA_vs_Veh_peak_2015",17,".",2.5703,5.03033,1.78156,"Promoter (<=1kb)",19,36834404,36855937,21534,1,"74493","ENSMUST00000168656.7",166,"ENSMUSG00000024811","Tnks2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2"
"chr19",36918404,36918669,266,"*","AcH4K12_TSA_vs_Veh_peak_2016",25,".",3.28055,6.11299,2.57581,"Promoter (<=1kb)",19,36917550,36919599,2050,2,"72514","ENSMUST00000238948.1",930,"ENSMUSG00000047632","Fgfbp3","fibroblast growth factor binding protein 3"
"chr19",37174039,37174385,347,"*","AcH4K12_TSA_vs_Veh_peak_2017",20,".",2.67283,5.3621,2.02729,"Promoter (<=1kb)",19,37021297,37174095,152799,2,"208922","ENSMUST00000124158.7",0,"ENSMUSG00000039652","Cpeb3","cytoplasmic polyadenylation element binding protein 3"
"chr19",37233777,37234507,731,"*","AcH4K12_TSA_vs_Veh_peak_2018",21,".",3.17937,5.52954,2.15458,"Distal Intergenic",19,37217190,37221977,4788,1,"69104","ENSMUST00000128530.1",16587,"ENSMUSG00000023307","Marchf5","membrane associated ring-CH-type finger 5"
"chr19",37435012,37435409,398,"*","AcH4K12_TSA_vs_Veh_peak_2019",17,".",3.24744,5.05082,1.79897,"Promoter (<=1kb)",19,37434810,37440731,5922,1,"15242","ENSMUST00000025944.8",202,"ENSMUSG00000024986","Hhex","hematopoietically expressed homeobox"
"chr19",40464490,40464839,350,"*","AcH4K12_TSA_vs_Veh_peak_2020",21,".",2.88402,5.4804,2.11378,"Intron (ENSMUST00000226047.1/20411, intron 1 of 23)",19,40294997,40451387,156391,2,"20411","ENSMUST00000225786.1",-13103,"ENSMUSG00000025006","Sorbs1","sorbin and SH3 domain containing 1"
"chr19",40587892,40588301,410,"*","AcH4K12_TSA_vs_Veh_peak_2021",12,".",2.64521,4.30038,1.26577,"Promoter (<=1kb)",19,40550257,40588369,38113,2,"56454","ENSMUST00000176939.7",68,"ENSMUSG00000025007","Aldh18a1","aldehyde dehydrogenase 18 family, member A1"
"chr19",41263229,41263521,293,"*","AcH4K12_TSA_vs_Veh_peak_2022",25,".",3.61285,6.04838,2.52587,"Promoter (<=1kb)",19,41213792,41263980,50189,2,"107358","ENSMUST00000237871.1",459,"ENSMUSG00000025016","Tm9sf3","transmembrane 9 superfamily member 3"
"chr19",41483295,41483829,535,"*","AcH4K12_TSA_vs_Veh_peak_2023",20,".",3.24117,5.43905,2.08229,"Promoter (<=1kb)",19,41483029,41586536,103508,1,"212391","ENSMUST00000238398.1",266,"ENSMUSG00000025019","Lcor","ligand dependent nuclear receptor corepressor"
"chr19",41801666,41802039,374,"*","AcH4K12_TSA_vs_Veh_peak_2024",47,".",4.14048,8.96894,4.7604,"Promoter (<=1kb)",19,41766588,41802047,35460,2,"71085","ENSMUST00000026150.14",8,"ENSMUSG00000025154","Arhgap19","Rho GTPase activating protein 19"
"chr19",41830190,41831022,833,"*","AcH4K12_TSA_vs_Veh_peak_2025",21,".",2.71634,5.46493,2.10461,"Promoter (<=1kb)",19,41829970,41832583,2614,1,"14296","ENSMUST00000087155.4",220,"ENSMUSG00000067199","Frat1","frequently rearranged in advanced T cell lymphomas"
"chr19",41912109,41912519,411,"*","AcH4K12_TSA_vs_Veh_peak_2026",18,".",2.86702,5.10434,1.83965,"Promoter (<=1kb)",19,41912076,41916086,4011,1,"18648","ENSMUST00000235468.1",33,"ENSMUSG00000011752","Pgam1","phosphoglycerate mutase 1"
"chr19",41981724,41982299,576,"*","AcH4K12_TSA_vs_Veh_peak_2027",26,".",3.16579,6.26155,2.68496,"Promoter (<=1kb)",19,41981763,42034643,52881,1,"226122","ENSMUST00000026170.2",0,"ENSMUSG00000025171","Ubtd1","ubiquitin domain containing 1"
"chr19",42090559,42091024,466,"*","AcH4K12_TSA_vs_Veh_peak_2028",30,".",3.51504,6.79022,3.08901,"Promoter (<=1kb)",19,42090494,42122025,31532,1,"84095","ENSMUST00000235988.1",65,"ENSMUSG00000025178","Pi4k2a","phosphatidylinositol 4-kinase type 2 alpha"
"chr19",42147887,42148287,401,"*","AcH4K12_TSA_vs_Veh_peak_2029",38,".",2.9292,7.81046,3.88355,"Promoter (<=1kb)",19,42147400,42151703,4304,1,"277010","ENSMUST00000061111.9",487,"ENSMUSG00000044345","Marveld1","MARVEL (membrane-associating) domain containing 1"
"chr19",42170711,42171062,352,"*","AcH4K12_TSA_vs_Veh_peak_2030",20,".",2.80281,5.38661,2.04506,"Promoter (<=1kb)",19,42170700,42173206,2507,1,"319740","ENSMUST00000166788.1",11,"ENSMUSG00000018820","Zfyve27","zinc finger, FYVE domain containing 27"
"chr19",42316368,42316784,417,"*","AcH4K12_TSA_vs_Veh_peak_2031",14,".",3.01604,4.55442,1.43961,"Intron (ENSMUST00000238290.1/72832, intron 5 of 14)",19,42283532,42287954,4423,2,"72832","ENSMUST00000238182.1",-28414,"ENSMUSG00000042401","Crtac1","cartilage acidic protein 1"
"chr19",42518990,42519274,285,"*","AcH4K12_TSA_vs_Veh_peak_2032",16,".",2.7789,4.80142,1.61856,"Promoter (<=1kb)",19,42518822,42576100,57279,1,"52013","ENSMUST00000160893.1",168,"ENSMUSG00000025184","R3hcc1l","R3H domain and coiled-coil containing 1 like"
"chr19",42673325,42673718,394,"*","AcH4K12_TSA_vs_Veh_peak_2033",18,".",3.36019,5.13548,1.86206,"Distal Intergenic",19,42595106,42612813,17708,2,"67573","ENSMUST00000164786.7",-60512,"ENSMUSG00000025185","Loxl4","lysyl oxidase-like 4"
"chr19",42736461,42736876,416,"*","AcH4K12_TSA_vs_Veh_peak_2034",12,".",3.26847,4.3456,1.29936,"Intron (ENSMUST00000076505.3/74580, intron 8 of 15)",19,42726644,42752472,25829,2,"74580","ENSMUST00000235183.1",15596,"ENSMUSG00000060224","Pyroxd2","pyridine nucleotide-disulphide oxidoreductase domain 2"
"chr19",43694454,43694720,267,"*","AcH4K12_TSA_vs_Veh_peak_2035",25,".",3.43632,6.07536,2.54407,"Intron (ENSMUST00000081079.5/93685, intron 3 of 12)",19,43689840,43722574,32735,1,"93685","ENSMUST00000144314.1",4614,"ENSMUSG00000025192","Entpd7","ectonucleoside triphosphate diphosphohydrolase 7"
"chr19",44407252,44407518,267,"*","AcH4K12_TSA_vs_Veh_peak_2036",30,".",4.12561,6.75204,3.05904,"Promoter (<=1kb)",19,44394455,44407709,13255,2,"20249","ENSMUST00000041331.3",191,"ENSMUSG00000037071","Scd1","stearoyl-Coenzyme A desaturase 1"
"chr19",44511454,44511792,339,"*","AcH4K12_TSA_vs_Veh_peak_2037",14,".",3.35855,4.51343,1.41093,"Promoter (1-2kb)",19,44510321,44511990,1670,1,"22423","ENSMUST00000237970.1",1133,"ENSMUSG00000036961","Wnt8b","wingless-type MMTV integration site family, member 8B"
"chr19",44930516,44930851,336,"*","AcH4K12_TSA_vs_Veh_peak_2038",11,".",2.83826,4.14749,1.1603,"Promoter (<=1kb)",19,44931151,44983188,52038,1,"226151","ENSMUST00000096053.4",-300,"ENSMUSG00000036097","Slf2","SMC5-SMC6 complex localization factor 2"
"chr19",45005744,45006369,626,"*","AcH4K12_TSA_vs_Veh_peak_2039",15,".",2.67711,4.72588,1.56549,"Promoter (<=1kb)",19,45005812,45006420,609,2,"94067","ENSMUST00000235259.1",51,"ENSMUSG00000025208","Mrpl43","mitochondrial ribosomal protein L43"
"chr19",45007071,45007621,551,"*","AcH4K12_TSA_vs_Veh_peak_2040",20,".",3.12807,5.33164,2.00767,"Promoter (<=1kb)",19,45006558,45012762,6205,1,"226153","ENSMUST00000026227.2",513,"ENSMUSG00000025209","Twnk","twinkle mtDNA helicase"
"chr19",45074792,45075052,261,"*","AcH4K12_TSA_vs_Veh_peak_2041",16,".",2.74855,4.89446,1.68058,"Promoter (<=1kb)",19,45075241,45079289,4049,1,"107250","ENSMUST00000111948.7",-189,"ENSMUSG00000025213","Kazald1","Kazal-type serine peptidase inhibitor domain 1"
"chr19",45235106,45235488,383,"*","AcH4K12_TSA_vs_Veh_peak_2042",13,".",3.4434,4.44898,1.35971,"Promoter (<=1kb)",19,45232684,45235812,3129,2,"16814","ENSMUST00000099401.5",324,"ENSMUSG00000025216","Lbx1","ladybird homeobox 1"
"chr19",45544832,45545092,261,"*","AcH4K12_TSA_vs_Veh_peak_2043",16,".",3.12984,4.85294,1.65255,"Distal Intergenic",19,45552275,45560531,8257,2,"56626","ENSMUST00000026239.6",15439,"ENSMUSG00000025218","Poll","polymerase (DNA directed), lambda"
"chr19",45659779,45660315,537,"*","AcH4K12_TSA_vs_Veh_peak_2044",19,".",2.55752,5.2357,1.93685,"Promoter (<=1kb)",19,45578254,45660312,82059,2,"30838","ENSMUST00000046869.10",0,"ENSMUSG00000040913","Fbxw4","F-box and WD-40 domain protein 4"
"chr19",46135929,46136209,281,"*","AcH4K12_TSA_vs_Veh_peak_2045",27,".",2.99513,6.36518,2.77321,"Promoter (1-2kb)",19,46136495,46137289,795,2,"18742","ENSMUST00000172980.1",1080,"ENSMUSG00000025229","Pitx3","paired-like homeodomain transcription factor 3"
"chr19",46304705,46305209,505,"*","AcH4K12_TSA_vs_Veh_peak_2046",31,".",3.17717,6.88452,3.17086,"Promoter (<=1kb)",19,46304744,46312022,7279,1,"18034","ENSMUST00000073116.12",0,"ENSMUSG00000025225","Nfkb2","nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100"
"chr19",46308616,46308884,269,"*","AcH4K12_TSA_vs_Veh_peak_2047",24,".",3.1884,5.93297,2.43786,"Promoter (2-3kb)",19,46306121,46306869,749,1,"18034","ENSMUST00000235868.1",2495,"ENSMUSG00000025225","Nfkb2","nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100"
"chr19",46317443,46317760,318,"*","AcH4K12_TSA_vs_Veh_peak_2048",30,".",3.53772,6.73208,3.05632,"Promoter (<=1kb)",19,46312087,46317591,5505,2,"73728","ENSMUST00000225748.1",0,"ENSMUSG00000037126","Psd","pleckstrin and Sec7 domain containing"
"chr19",46319649,46319965,317,"*","AcH4K12_TSA_vs_Veh_peak_2049",18,".",3.12241,5.1734,1.89131,"Promoter (1-2kb)",19,46312087,46318091,6005,2,"73728","ENSMUST00000224556.1",-1558,"ENSMUSG00000037126","Psd","pleckstrin and Sec7 domain containing"
"chr19",46328859,46329477,619,"*","AcH4K12_TSA_vs_Veh_peak_2050",12,".",2.36893,4.23573,1.22086,"Promoter (<=1kb)",19,46328187,46330445,2259,1,"68431","ENSMUST00000177667.1",672,"ENSMUSG00000025226","Fbxl15","F-box and leucine-rich repeat protein 15"
"chr19",46599262,46599704,443,"*","AcH4K12_TSA_vs_Veh_peak_2051",33,".",4.00285,7.0519,3.30526,"Promoter (<=1kb)",19,46599124,46644555,45432,1,"226178","ENSMUST00000175937.1",138,"ENSMUSG00000047731","Wbp1l","WW domain binding protein 1 like"
"chr19",46762446,46763246,801,"*","AcH4K12_TSA_vs_Veh_peak_2052",24,".",3.16553,5.87622,2.41409,"Promoter (<=1kb)",19,46761605,46854052,92448,1,"94219","ENSMUST00000235378.1",841,"ENSMUSG00000064105","Cnnm2","cyclin M2"
"chr19",47015655,47015979,325,"*","AcH4K12_TSA_vs_Veh_peak_2053",19,".",3.42741,5.29785,1.97932,"Promoter (<=1kb)",19,46887828,47015153,127326,2,"76952","ENSMUST00000172239.2",-502,"ENSMUSG00000025041","Nt5c2","5'-nucleotidase, cytosolic II"
"chr19",47050014,47050764,751,"*","AcH4K12_TSA_vs_Veh_peak_2054",26,".",3.19233,6.13813,2.61781,"Promoter (<=1kb)",19,47040824,47050890,10067,2,"71041","ENSMUST00000236339.1",126,"ENSMUSG00000025050","Pcgf6","polycomb group ring finger 6"
"chr19",47067795,47068364,570,"*","AcH4K12_TSA_vs_Veh_peak_2055",31,".",3.5806,6.83688,3.12737,"Promoter (<=1kb)",19,47067746,47083479,15734,1,"226182","ENSMUST00000026027.6",49,"ENSMUSG00000025049","Taf5","TATA-box binding protein associated factor 5"
"chr19",47342727,47343252,526,"*","AcH4K12_TSA_vs_Veh_peak_2056",14,".",3.11569,4.59226,1.47577,"Intron (ENSMUST00000081619.9/14218, intron 6 of 14)",19,47266913,47314751,47839,2,"14218","ENSMUST00000237796.1",-27976,"ENSMUSG00000053617","Sh3pxd2a","SH3 and PX domains 2A"
"chr19",47464364,47464631,268,"*","AcH4K12_TSA_vs_Veh_peak_2057",24,".",3.41254,5.99065,2.4878,"Promoter (<=1kb)",19,47260174,47464401,204228,2,"14218","ENSMUST00000081619.9",0,"ENSMUSG00000053617","Sh3pxd2a","SH3 and PX domains 2A"
"chr19",47580235,47580736,502,"*","AcH4K12_TSA_vs_Veh_peak_2058",18,".",3.39674,5.06749,1.81564,"Promoter (<=1kb)",19,47580019,47642455,62437,1,"20874","ENSMUST00000051691.7",216,"ENSMUSG00000025060","Slk","STE20-like kinase"
"chr19",48204368,48204667,300,"*","AcH4K12_TSA_vs_Veh_peak_2059",21,".",3.56418,5.4927,2.11823,"Promoter (1-2kb)",19,48206025,48805505,599481,1,"66673","ENSMUST00000078880.5",-1358,"ENSMUSG00000063434","Sorcs3","sortilin-related VPS10 domain containing receptor 3"
"chr19",50678181,50678558,378,"*","AcH4K12_TSA_vs_Veh_peak_2060",19,".",3.41183,5.24955,1.94086,"Promoter (<=1kb)",19,50147660,50678485,530826,2,"58178","ENSMUST00000211687.1",0,"ENSMUSG00000043531","Sorcs1","sortilin-related VPS10 domain containing receptor 1"
"chr19",53142828,53143465,638,"*","AcH4K12_TSA_vs_Veh_peak_2061",38,".",3.96228,7.73601,3.80505,"Promoter (<=1kb)",19,53142974,53247087,104114,1,"27360","ENSMUST00000237430.1",0,"ENSMUSG00000025026","Add3","adducin 3"
"chr19",53329655,53330219,565,"*","AcH4K12_TSA_vs_Veh_peak_2062",23,".",2.69227,5.76198,2.31782,"Promoter (<=1kb)",19,53329696,53372460,42765,1,"17859","ENSMUST00000235880.1",0,"ENSMUSG00000025025","Mxi1","MAX interactor 1, dimerization protein"
"chr19",53517822,53518130,309,"*","AcH4K12_TSA_vs_Veh_peak_2063",21,".",3.81542,5.5429,2.16464,"Distal Intergenic",19,53529109,53542431,13323,1,"240672","ENSMUST00000038287.6",-10979,"ENSMUSG00000034765","Dusp5","dual specificity phosphatase 5"
"chr19",53529317,53529723,407,"*","AcH4K12_TSA_vs_Veh_peak_2064",16,".",2.61801,4.79795,1.61188,"Promoter (<=1kb)",19,53529109,53542431,13323,1,"240672","ENSMUST00000038287.6",208,"ENSMUSG00000034765","Dusp5","dual specificity phosphatase 5"
"chr19",53600283,53600887,605,"*","AcH4K12_TSA_vs_Veh_peak_2065",13,".",2.77913,4.45623,1.37334,"Promoter (<=1kb)",19,53600398,53645833,45436,1,"13006","ENSMUST00000025930.9",0,"ENSMUSG00000024974","Smc3","structural maintenance of chromosomes 3"
"chr19",53601235,53601495,261,"*","AcH4K12_TSA_vs_Veh_peak_2066",28,".",3.98397,6.41541,2.80668,"Promoter (<=1kb)",19,53600398,53645833,45436,1,"13006","ENSMUST00000025930.9",837,"ENSMUSG00000024974","Smc3","structural maintenance of chromosomes 3"
"chr19",53676352,53677133,782,"*","AcH4K12_TSA_vs_Veh_peak_2067",19,".",3.29396,5.32013,1.9964,"Promoter (<=1kb)",19,53677306,53865380,188075,1,"73713","ENSMUST00000164202.8",-173,"ENSMUSG00000043639","Rbm20","RNA binding motif protein 20"
"chr19",53903683,53903989,307,"*","AcH4K12_TSA_vs_Veh_peak_2068",38,".",3.71994,7.79582,3.86022,"Promoter (<=1kb)",19,53903416,53929853,26438,1,"18569","ENSMUST00000165617.2",267,"ENSMUSG00000024975","Pdcd4","programmed cell death 4"
"chr19",54046206,54046489,284,"*","AcH4K12_TSA_vs_Veh_peak_2069",22,".",2.79165,5.66457,2.24981,"Promoter (2-3kb)",19,54044151,54048982,4832,1,"11551","ENSMUST00000036700.6",2055,"ENSMUSG00000033717","Adra2a","adrenergic receptor, alpha 2a"
"chr19",55098913,55099238,326,"*","AcH4K12_TSA_vs_Veh_peak_2070",27,".",2.82974,6.34365,2.75773,"Promoter (<=1kb)",19,55069734,55099451,29718,2,"14732","ENSMUST00000061856.5",213,"ENSMUSG00000024978","Gpam","glycerol-3-phosphate acyltransferase, mitochondrial"
"chr19",55316456,55316742,287,"*","AcH4K12_TSA_vs_Veh_peak_2071",29,".",3.57388,6.58267,2.93152,"Promoter (<=1kb)",19,55316357,55332638,16282,1,"53611","ENSMUST00000225051.1",99,"ENSMUSG00000024983","Vti1a","vesicle transport through interaction with t-SNAREs 1A"
"chr19",56722564,56722915,352,"*","AcH4K12_TSA_vs_Veh_peak_2072",16,".",2.61984,4.87725,1.67099,"Promoter (<=1kb)",19,56722199,56725150,2952,1,"11554","ENSMUST00000038949.5",365,"ENSMUSG00000035283","Adrb1","adrenergic receptor, beta 1"
"chr19",57007801,57008347,547,"*","AcH4K12_TSA_vs_Veh_peak_2073",16,".",2.75762,4.84119,1.6545,"Promoter (<=1kb)",19,56912361,57008198,95838,2,"226250","ENSMUST00000118800.7",0,"ENSMUSG00000025083","Afap1l2","actin filament associated protein 1-like 2"
"chr19",57197278,57197609,332,"*","AcH4K12_TSA_vs_Veh_peak_2074",43,".",4.50883,8.45073,4.35673,"Promoter (<=1kb)",19,57036684,57197456,160773,2,"226251","ENSMUST00000111550.7",0,"ENSMUSG00000025085","Ablim1","actin-binding LIM protein 1"
"chr19",57198747,57199090,344,"*","AcH4K12_TSA_vs_Veh_peak_2075",12,".",3.02266,4.33904,1.28992,"Promoter (1-2kb)",19,57033274,57197631,164358,2,"226251","ENSMUST00000099294.8",-1116,"ENSMUSG00000025085","Ablim1","actin-binding LIM protein 1"
"chr19",57611594,57611854,261,"*","AcH4K12_TSA_vs_Veh_peak_2076",15,".",2.50388,4.67108,1.5259,"Promoter (<=1kb)",19,57611034,58133343,522310,1,"226255","ENSMUST00000077282.6",560,"ENSMUSG00000054843","Atrnl1","attractin like 1"
"chr19",58829015,58829383,369,"*","AcH4K12_TSA_vs_Veh_peak_2077",12,".",2.94355,4.31794,1.2768,"Intron (ENSMUST00000066285.5/73442, intron 1 of 11)",19,58799682,58822121,22440,2,"73442","ENSMUST00000238055.1",-6894,"ENSMUSG00000025092","Hspa12a","heat shock protein 12A"
"chr19",59344440,59345356,917,"*","AcH4K12_TSA_vs_Veh_peak_2078",28,".",3.15175,6.45567,2.85519,"Promoter (<=1kb)",19,59297178,59345780,48603,2,"107368","ENSMUST00000099274.3",424,"ENSMUSG00000074746","Pdzd8","PDZ domain containing 8"
"chr19",61199544,61199977,434,"*","AcH4K12_TSA_vs_Veh_peak_2079",45,".",2.23153,8.6657,4.53245,"Distal Intergenic",19,61174686,61176309,1624,2,"633057","ENSMUST00000180168.1",-23235,"ENSMUSG00000094649","Mplkipl1","M-phase specific PLK1 intereacting protein like 1"
"chr2",3474461,3474958,498,"*","AcH4K12_TSA_vs_Veh_peak_2080",74,".",4.73215,12.4109,7.43864,"Promoter (<=1kb)",2,3457580,3474960,17381,2,"64707","ENSMUST00000060618.12",2,"ENSMUSG00000026646","Suv39h2","suppressor of variegation 3-9 2"
"chr2",3713659,3714161,503,"*","AcH4K12_TSA_vs_Veh_peak_2081",25,".",2.89678,6.09784,2.58022,"Promoter (<=1kb)",2,3713478,3779921,66444,1,"66540","ENSMUST00000177125.1",181,"ENSMUSG00000026655","Fam107b","family with sequence similarity 107, member B"
"chr2",4717956,4718247,292,"*","AcH4K12_TSA_vs_Veh_peak_2082",28,".",3.54842,6.46877,2.86108,"Promoter (<=1kb)",2,4718145,4800925,82781,1,"209645","ENSMUST00000056914.6",0,"ENSMUSG00000048186","Bend7","BEN domain containing 7"
"chr2",6212641,6212910,270,"*","AcH4K12_TSA_vs_Veh_peak_2083",26,".",3.16151,6.19113,2.64789,"Promoter (<=1kb)",2,6206006,6212979,6974,2,"67856","ENSMUST00000114941.2",69,"ENSMUSG00000039063","Echdc3","enoyl Coenzyme A hydratase domain containing 3"
"chr2",6323008,6323328,321,"*","AcH4K12_TSA_vs_Veh_peak_2084",35,".",3.42651,7.43423,3.58268,"Promoter (<=1kb)",2,6322772,6421012,98241,1,"98910","ENSMUST00000132391.1",236,"ENSMUSG00000039046","Usp6nl","USP6 N-terminal like"
"chr2",6872107,6872387,281,"*","AcH4K12_TSA_vs_Veh_peak_2085",42,".",3.25103,8.30628,4.24513,"Promoter (<=1kb)",2,6624704,6871972,247269,2,"14007","ENSMUST00000123142.2",-135,"ENSMUSG00000002107","Celf2","CUGBP, Elav-like family member 2"
"chr2",10047724,10048486,763,"*","AcH4K12_TSA_vs_Veh_peak_2086",26,".",3.48695,6.22158,2.65923,"Promoter (<=1kb)",2,9914552,10048596,134045,2,"209361","ENSMUST00000026888.10",110,"ENSMUSG00000025782","Taf3","TATA-box binding protein associated factor 3"
"chr2",11602644,11603056,413,"*","AcH4K12_TSA_vs_Veh_peak_2087",21,".",2.88231,5.46743,2.10808,"Promoter (<=1kb)",2,11585437,11603262,17826,2,"76938","ENSMUST00000040314.11",206,"ENSMUSG00000037197","Rbm17","RNA binding motif protein 17"
"chr2",12419032,12419322,291,"*","AcH4K12_TSA_vs_Veh_peak_2088",33,".",3.34585,7.09127,3.32476,"Promoter (<=1kb)",2,12347966,12419288,71323,2,"66960","ENSMUST00000195084.5",0,"ENSMUSG00000026767","Mindy3","MINDY lysine 48 deubiquitinase 3"
"chr2",13574093,13574585,493,"*","AcH4K12_TSA_vs_Veh_peak_2089",14,".",2.84861,4.62061,1.49856,"Promoter (<=1kb)",2,13574281,13582825,8545,1,"22352","ENSMUST00000193675.1",0,"ENSMUSG00000026728","Vim","vimentin"
